slug,parent,title,filepath,target_user,goal,status,post_type,seo_title,seo_keywords,seo_description,handson_overview
config-file-reference,api-function-reference,設定ファイルリファレンス,contents/resources-support/api-function-reference/config-file-reference.md,実践者,"設定ファイルリファレンスで最適な環境構築を支援し、効率的なClaude Code運用を実現する",not_started,pages,"Claude Code設定ファイルリファレンス | 最適環境構築ガイド","設定ファイル, 環境構築, 設定仕様, 最適化, 運用ガイド","Claude Code設定ファイルリファレンスで最適な環境構築を実現。設定項目の詳細から最適化手法まで、効率的な運用を支援する包括的な設定ガイドです。","全設定項目の詳細仕様と最適化設定例を含む環境構築ガイドの確認"
prompt-template-collection,api-function-reference,プロンプトテンプレート集,contents/resources-support/api-function-reference/prompt-template-collection.md,実践者,"プロンプトテンプレート集で効果的なプロンプト活用を支援し、即戦力となるプロンプトライブラリを提供する",not_started,pages,"Claude Codeプロンプトテンプレート集 | 即戦力プロンプトライブラリ","プロンプトテンプレート, 効果的活用, ライブラリ, 即戦力, テンプレート集","Claude Codeプロンプトテンプレート集で効果的なプロンプト活用を実現。業務シーン別のテンプレートから高度な活用例まで、即戦力となるプロンプトライブラリを提供します。","業務シーン別の効果的なプロンプトテンプレートと活用例の確認"
faq-common-questions,resources-support,FAQ・よくある質問,contents/resources-support/faq-common-questions/faq-common-questions.md,初学者,"FAQ・よくある質問で迅速な問題解決を支援し、Claude Code利用時の疑問を効率的に解消する",not_started,pages,"Claude Code FAQ・よくある質問 | 迅速問題解決ガイド","FAQ, よくある質問, 問題解決, 疑問解消, Q&A","Claude Code FAQ・よくある質問で迅速な問題解決を実現。利用者からの頻出質問と詳細な回答で、Claude Code利用時の疑問を効率的に解消する包括的なQ&Aです。",不要
installation-setup-faq,faq-common-questions,インストール・設定関連,contents/resources-support/faq-common-questions/installation-setup-faq.md,初学者,"インストール・設定関連のFAQで導入時の問題を迅速に解決し、スムーズなClaude Code利用開始を支援する",not_started,pages,"Claude Codeインストール・設定FAQ | 導入問題の迅速解決","インストールFAQ, 設定FAQ, 導入問題, 迅速解決, セットアップ支援","Claude Codeインストール・設定関連のFAQで導入時の問題を迅速解決。OS別の課題から環境設定まで、スムーズな導入を支援する実践的なQ&A集です。","インストールから初期設定までの典型的な問題と解決法の確認"
basic-operation-faq,faq-common-questions,基本操作関連,contents/resources-support/faq-common-questions/basic-operation-faq.md,初学者,"基本操作関連のFAQで操作時の疑問を迅速に解決し、効率的なClaude Code活用を支援する",not_started,pages,"Claude Code基本操作FAQ | 操作疑問の迅速解決","基本操作FAQ, 操作疑問, 迅速解決, 効率活用, 操作ガイド","Claude Code基本操作関連のFAQで操作時の疑問を迅速解決。コマンド使用法から効率的な操作まで、日常利用での疑問を解消する実践的なQ&A集です。","基本コマンドから効率的な操作方法まで頻出質問と解決法の確認"
troubleshooting-faq,faq-common-questions,トラブルシューティング,contents/resources-support/faq-common-questions/troubleshooting-faq.md,実践者,"トラブルシューティングFAQで問題を迅速に診断・解決し、安定したClaude Code運用を支援する",not_started,pages,"Claude Codeトラブルシューティング FAQ | 問題診断・解決ガイド","トラブルFAQ, 問題診断, 迅速解決, 安定運用, 障害対応","Claude Codeトラブルシューティング FAQで問題を迅速に診断・解決。エラー対応から性能問題まで、安定した運用を支援する包括的な問題解決ガイドです。","典型的なトラブル事例と段階的な診断・解決手順の確認"
enterprise-faq,faq-common-questions,エンタープライズ関連,contents/resources-support/faq-common-questions/enterprise-faq.md,意思決定者,"エンタープライズ関連FAQで企業導入の疑問を解決し、組織レベルでのClaude Code活用を支援する",not_started,pages,"Claude Codeエンタープライズ FAQ | 企業導入疑問解決","エンタープライズFAQ, 企業導入, 組織活用, 導入疑問, 企業支援","Claude Codeエンタープライズ関連FAQで企業導入の疑問を解決。セキュリティから大規模展開まで、組織レベルでの活用を支援する企業向けQ&A集です。","企業導入から大規模運用まで組織特有の課題と解決策の確認"
license-pricing-faq,faq-common-questions,ライセンス・料金関連,contents/resources-support/faq-common-questions/license-pricing-faq.md,意思決定者,"ライセンス・料金関連FAQで契約時の疑問を解決し、適切なClaude Code導入判断を支援する",not_started,pages,"Claude Codeライセンス・料金 FAQ | 契約判断支援ガイド","ライセンスFAQ, 料金FAQ, 契約疑問, 導入判断, 料金体系","Claude Codeライセンス・料金関連FAQで契約時の疑問を解決。料金体系から利用制限まで、適切な導入判断を支援する契約関連Q&A集です。","ライセンス体系から料金プランまで契約関連の詳細情報と判断基準の確認"
community-forum,resources-support,コミュニティフォーラム,contents/resources-support/community-forum/community-forum.md,実践者,"コミュニティフォーラムで利用者同士の情報交換を促進し、集合知による問題解決とスキル向上を支援する",not_started,pages,"Claude Codeコミュニティフォーラム | 集合知による学習支援","コミュニティ, フォーラム, 情報交換, 集合知, 学習支援","Claude Codeコミュニティフォーラムで利用者同士の情報交換を促進。質問回答から事例共有まで、集合知による継続的な学習と問題解決を支援するコミュニティプラットフォームです。",不要
qa-forum,community-forum,質問・回答フォーラム,contents/resources-support/community-forum/qa-forum.md,実践者,"質問・回答フォーラムで利用者の疑問を迅速に解決し、コミュニティ全体の知識向上を促進する",not_started,pages,"Claude Code質問・回答フォーラム | コミュニティ知識共有","質問回答, フォーラム, 知識共有, 疑問解決, コミュニティ支援","Claude Code質問・回答フォーラムでコミュニティ全体の知識向上を促進。利用者の疑問に専門家と経験者が回答し、集合知による迅速な問題解決を実現します。","コミュニティによる質問回答システムと知識蓄積の活用確認"
case-sharing-community,community-forum,事例共有コミュニティ,contents/resources-support/community-forum/case-sharing-community.md,実践者,"事例共有コミュニティで成功体験を共有し、ベストプラクティスの蓄積と活用を促進する",not_started,pages,"Claude Code事例共有コミュニティ | ベストプラクティス蓄積","事例共有, コミュニティ, ベストプラクティス, 成功体験, 知識蓄積","Claude Code事例共有コミュニティで成功体験を共有し、ベストプラクティスの蓄積を促進。実際の活用事例から学び、コミュニティ全体のスキル向上を実現します。","成功事例の共有システムとベストプラクティスライブラリの活用確認"
command-sharing-library,community-forum,コマンド共有ライブラリ,contents/resources-support/community-forum/command-sharing-library.md,実践者,"コマンド共有ライブラリで有用なカスタムコマンドを共有し、コミュニティ全体の生産性向上を実現する",not_started,pages,"Claude Codeコマンド共有ライブラリ | コミュニティ生産性向上","コマンド共有, ライブラリ, カスタムコマンド, 生産性向上, コミュニティ資産","Claude Codeコマンド共有ライブラリで有用なカスタムコマンドを共有。コミュニティメンバーが作成した実用的なコマンドを活用し、全体の生産性向上を実現します。","カスタムコマンドの共有システムとコミュニティライブラリの活用確認"
developer-community,community-forum,開発者コミュニティ,contents/resources-support/community-forum/developer-community.md,実践者,"開発者コミュニティで技術的な議論と交流を促進し、高度な活用法と技術革新を推進する",not_started,pages,"Claude Code開発者コミュニティ | 技術革新と高度活用","開発者コミュニティ, 技術議論, 高度活用, 技術革新, 専門交流","Claude Code開発者コミュニティで技術的な議論と交流を促進。高度な活用法から技術革新まで、専門的な知識交換による技術的成長を支援するコミュニティです。","開発者間の技術交流と高度な活用法の議論参加確認"
update-information,resources-support,アップデート情報,contents/resources-support/update-information/update-information.md,実践者,"アップデート情報で最新の機能と改善を継続的に提供し、Claude Code活用の最適化を支援する",not_started,pages,"Claude Codeアップデート情報 | 最新機能と改善の継続提供","アップデート, 最新情報, 機能改善, 継続提供, 最適化支援","Claude Codeアップデート情報で最新の機能と改善を継続的に提供。新機能から性能改善まで、常に最新の状態でClaude Codeを活用するための包括的な情報源です。",不要
release-notes,update-information,リリースノート,contents/resources-support/update-information/release-notes.md,実践者,"リリースノートで詳細な変更内容を提供し、バージョンアップの影響と活用法を明確化する",not_started,pages,"Claude Codeリリースノート | 詳細変更内容と活用法","リリースノート, 変更内容, バージョンアップ, 影響評価, 活用法","Claude Codeリリースノートで詳細な変更内容を提供。新機能から修正内容まで、バージョンアップの影響と効果的な活用法を詳細に解説します。","各バージョンの詳細な変更内容と新機能の活用法確認"
new-feature-explanation,update-information,新機能解説,contents/resources-support/update-information/new-feature-explanation.md,実践者,"新機能解説で最新機能の効果的な活用法を提供し、機能の価値を最大化する支援を行う",not_started,pages,"Claude Code新機能解説 | 最新機能の効果的活用法","新機能解説, 効果的活用, 機能価値, 最大化支援, 活用ガイド","Claude Code新機能解説で最新機能の効果的な活用法を詳細解説。新機能の価値を最大化し、実際の業務での効果的な活用を実現するための包括的なガイドです。","新機能の詳細解説と実際の業務での効果的な活用方法の確認"
important-announcements,update-information,重要なお知らせ,contents/resources-support/update-information/important-announcements.md,実践者,"重要なお知らせで緊急性の高い情報を迅速に伝達し、適切な対応と継続的な利用を支援する",not_started,pages,"Claude Code重要なお知らせ | 緊急情報の迅速伝達","重要なお知らせ, 緊急情報, 迅速伝達, 適切対応, 継続利用","Claude Code重要なお知らせで緊急性の高い情報を迅速に伝達。セキュリティ更新から重要な変更まで、適切な対応による継続的で安全な利用を支援します。","緊急性の高い情報と適切な対応方法の確認"
roadmap,update-information,ロードマップ,contents/resources-support/update-information/roadmap.md,実践者,"ロードマップで将来の開発計画を共有し、長期的な活用戦略の策定を支援する",not_started,pages,"Claude Codeロードマップ | 将来計画と戦略策定支援","ロードマップ, 将来計画, 開発予定, 戦略策定, 長期活用","Claude Codeロードマップで将来の開発計画を共有。予定されている機能追加から技術革新まで、長期的な活用戦略の策定を支援する将来展望ガイドです。","将来の機能開発計画と長期的な活用戦略の策定確認"
